profile,model,budget,strategy,time_seconds,useful_eflop,wasted_eflop,accepted_rollouts,extra_rollouts,reference_budget,target_fingerprint,protocol_fingerprint,run_uuid
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,20,uniform,3392.327639795,1.0793309304429446,0.0,2000,0,16,5554e45608c7c0a00999317eeb15c4111550dc508622ea71dcaa3035b8011fed,6de3691d3d6490d7fb91f73a4917c582d0c3c4ab533a2b4af0fa33ddb27cfcd1,932a54b290a243ba8471ce45605cf801
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,44,uniform,7209.76595906,2.3647732629845093,0.0,4400,0,32,2747faea58151e185cb706d7d59c8d2469ac89c1b1f6628792a8b5ae07899e0a,30487f272d6ec4bac2f440d6ff1c1daba9f38503fd188eae0505fe11b1fb5cde,647bd6be9ae44358adcab9de44c10024
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,97,uniform,15561.785191226,5.209761490186792,0.0,9700,0,64,2a5beb6666c2dd24ea449fc22426f915f19e19ba34a4678f3ddf5c50d5cefbb0,bbc5891cb5629ed6e15aa6d3dc6c7c6a973b4b6e906e8ac5b8c0c7f1ab75b80b,520e6cf7188c4ac5a98edfad9bd66f27
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,8,uniform,487.776293447,0.06783285110450381,0.0,800,0,8,35973088392ae840316da44942b62bb8f111d70332606bd2eb241bcf6066e886,e9a005ce4f96673201cb700a661eb5924a90325ecb5b657ace2dd5368a4bf660,80d9c4ee794f49d085f15930b5e19697
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,18,uniform,987.112867997,0.15240026827338546,0.0,1800,0,16,9805db4a5d8d28e3122d1bf83cb8b04dcd128120f2dd3dd499018e10bf8d2eb5,f84affd7ea7bcd53221b458de5fb1be278553bceace564d235f2610ca3e9c651,edc6369bad344aeda4fbb05e15a79300
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,40,uniform,2103.623650952,0.3358386843901153,0.0,4000,0,32,e10c2a1d27d984a6fa1905f3711f6d3c1dee4f46c1751ca3ab3d004b6aadd4a4,621123d144c9bbafb2b28138d576a83cbe1c5e057e5b8f05cc8c762e3e116235,a468e66f0f0948e2909a2106e3821f40
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,87,uniform,4481.066072238,0.7322457830416528,0.0,8700,0,64,a4ffdab509bceab8300ac849b5bfc6d1e17520ceba255aba3f102fc5d48f30a4,5f418e818d3cd8edc1135ff2adf8ed408687ec51b4a31a71e033f88e50e9d8f5,defa5211109b421d83e0700ef1589a09
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,8,uniform,585.040931679,0.1259286627384105,0.0,800,0,8,8b0841598c5f181918076882daf2bbd3a825080d24d723ca556941d40861df99,417807933268d6e852f2b539513e5cf4ad04019fb279e151d0aeb2291a227a0f,f54f631ca77047d78052062115715dad
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,18,uniform,1169.4970535,0.28063953859359025,0.0,1800,0,16,464112223bd287b1dd994023868095608046795f2b01a904d3463755be47189c,c7733472cb0c63806bd9fce40fdad423aea65506cf172c820486573c5d53a0a1,faef7b860fa5467f8302aff0758c15e7
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,41,uniform,2593.975530541,0.6446628750212793,0.0,4100,0,32,6f352c083f7912be7247bdd9334f1d91a3a789f11659e86f76eec394ab771b60,0fc671ec1eab78d0eeed733711f2f2609f0cf47dfdfe37d25ebf1fdd4518b82f,eeec7a8393d74cdcb81b589773897eb4
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,88,uniform,5446.761253752,1.3809511693929555,0.0,8800,0,64,3b3323af5254d5c2eec788ab202c192db2c0a1c2221aa663f1ef8533f8d0b61d,254de888416745f01d91577eeb225ddf7de5cc1678792a8b73b750fbfb625e04,c699975e8f2042ffaeed0eaa644cd8a9
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,8,uniform,422.779005539,0.0461581827475927,0.0,800,0,8,ca4780f34d161d3c6fb0917171b190e3b5cbbe5b7de1c330372cac67a7fc5efb,cab07f53f52c49538fac3bfe76e81e091688891ffc12c0193b5f530b06178ae8,f63ef70b40d2460982de36eaf79eda49
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,17,uniform,481.354818981,0.09524341383315456,0.0,1700,0,16,8c7b52294023d35e8c6609bbfc50b61e3cfe6b8ac9d99d1f80ef2f08af1093a5,f4f1c05138a6595d33c73aa590cedd12c6391fb0a69f057efaa48dff480eafb8,29f416a856b843d68598143d2fcbce60
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,37,uniform,698.396838604,0.2068669648853463,0.0,3700,0,32,e113fdb392c9bb8084d8828ae040ce862b48d32b2492997d53377acd3453d183,e53c07b027bebac9ab83ebd5752a84591ec7aa53f2c15d8ea7f8bd5190b7365d,d1ef8bc4b1314fe48e7553a2d7c03a41
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,79,uniform,1082.901340664,0.4495327045382574,0.0,7900,0,64,0389cdaba8eeee44493558377c71db3549e261a04ffb244a9cea5861aae23831,9b59fb4d3a3ed7d330645c8bfaa4c0a5a06b66c24a6394b2d668a8d3723397d8,666b20df72474f3fb86f942f68f8d722
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,9,uniform,7.126532003,0.00207282708488192,0.0,900,0,8,078b6787daef2bd430e687eb8ad7536cf694fd2ccafa613fc33eb8998f40c87b,8d6c0abf90475bf4476a6ff08f00eb40ef828fb8c40475d0f5260ba2b63259bd,32e5546ea34a4fe79259e84e11511387
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,21,uniform,68.185730017,0.005093388281552896,0.0,2100,0,16,f3297fc382a7fb49c8b0f27a86e24033f3d17725e0cb80503aae0a9a63bd54e3,7d4537cee09551111b073dfd938874f3869ef9a28f5bd9abee3deef36e9934cf,aa4174bada184c50bc48147a82f31657
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,47,uniform,79.912187231,0.01133560193417216,0.0,4700,0,32,2b73c2620702303d340f52f0ecc7a5a0f923fa8be61dfb3cb68e6a3bf8949a17,4b192197bb59be123a088bad64b118a54fe337ba3b1695ab6ce62ae476675e7f,e6453caada8d4795b84d31f87cb5a623
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,107,uniform,150.826886718,0.025634970094575615,0.0,10700,0,64,06fae11c8a392b0de1478fb9ae2f01a6dab5813e4634d6d3670d3724eda78be7,f48007b10cc7c25da53b3880f5496223e50de7506fedd5a8727198bfa3dba356,aed45cdf3cbe45888e261ce004c593b6
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,10,uniform,8.689895441,0.004697677340504064,0.0,1000,0,8,66a8f66e7b486eef3468d630f9f7d49d578b78e19c9c38a5cb45b2f10f0fa1d2,00411dba45c1ba6ac54053ecce5d45893b04b09f8d759fd0aaef299c4aec507c,a159786b3e1e44e29fb44a70001bec00
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,23,uniform,106.259338181,0.011101178669328384,0.0,2300,0,16,f658611f0d2e94db3284a3373a6879cb4ca0bbd4d79def9d124e24f813125d5d,ae50bec74bbe4e3f958c37130454518fa57fed2ae7bcf003062ad92765fda64e,a66f3ff550d94efca5b4c2dd65c073bb
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,56,uniform,30.152537125,0.026322170923044865,0.0,5600,0,32,ae8b5c6f43d1632ad451c1923f1d271479bfdcfe2d5d32ecc5341d56b59c846a,dda3b94f1d4bc60b6fc0bb788d42b34f9c9cd263bc2022c51c05a7b7b0766179,f1283fc7d29348698c66034540e7534f
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,137,uniform,125.851285817,0.06442313235377152,0.0,13700,0,64,8b7fd5b562efc4fed1c69ec8e5ed1a1fdf7d5ff0b268c503c31f719409d793e5,83ddaa4e14e99718db1d1833b81e8634bd5fe76c7c43ddc0c7370b048d039b6d,256a149de12e4d799689e72684af625a
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,9,uniform,1670.582580346,0.49954547993770293,0.0,900,0,8,e9949e7bedd19e4da1a7d6515ccf01d8f4b33063424bcfb901a42b19fb733ec5,81dac359c680aad92e7bb070d32e924438be3615732f5c7460497da72b45316b,d912026081d44caf8ae7d9ad7b130344
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,20,uniform,3450.724854596,1.1102999593002456,0.0,2000,0,16,d74206beb9e68b9b1483ab30ef5431b75473f671074fdba20cefba2256f11a71,3f8ac40c1b95f471983f11e9f5b63ffd2f14080a0832668b781b1e06a8b88a8e,996e090210964df88ff4f99532d9ccaa
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,46,uniform,7773.197297566,2.571100162877571,0.0,4600,0,32,d0529f14b620f6fbd23aacb4f00c7706f1f26bbe2d0daa8f863a8dd64029fdce,7069efe2268def5b6905f2a8a6a3831c60d932ae1399fd085667390d99ded9de,e537766c01a840ada6ee126b32bb448c
supergpqa_science__field_physics__model=qwen3_5_27b,qwen3_5_27b,102,uniform,16953.741233818,5.6732966990981035,0.0,10200,0,64,aafcb3e35bd9ce0edaafd11c47267a8412a1cbe6d29baa9b672341112a9ac1ad,cc92fe2f47b1b9730308ef2ac97af9abeac70f2038f3af53f5268e4c6281ddf4,17f17612ca27473f887369eb4b6e0709
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,8,uniform,478.992637418,0.06778722053440922,0.0,800,0,8,59a89d6385c9f561e3d69866ecc80e86d83c353b5f0fde83e8a9841501632b10,37ab360f3caa2302c1ddecaca6c248f8802ccf6a5806a62da99ef7ebb4ed2537,e33600e3cd3742bb9daeb25cb9cde336
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,19,uniform,1030.291094896,0.16056151843812558,0.0,1900,0,16,69101841f38cd078830661f6f34eae846bf99a104f884794c59ec18709611321,0e422d0b915f2aac1bd583b5828584e7d7258f7685bdb529abda8161b9560205,fba8ebfebf1b4c049f248194c2b3e0c2
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,41,uniform,2146.904313364,0.3468066966886052,0.0,4100,0,32,0a2f6cec852fb55b6d8057fc4f7df0d65be951ee45e3b8108377433c1e757959,1a8a75e5aa8257f61606adc9f91c8145f3b1ef7a50a8ec395a2c6582a329fc52,e863d051d3594d1483fc26b5161a46dc
supergpqa_science__field_physics__model=qwen3_5_4b,qwen3_5_4b,88,uniform,4546.542469542,0.7455874776327988,0.0,8800,0,64,6f7935c58b6ed872b425b18693bb3eaa67086a3b8c03490ecbd08a69301e3cd5,f1afe4eae6a2bd0a3098fea60f0eac4aa8f9d7921fbccb63c1619216bf74c8d9,eae41dcea27a45eba39e6b9edb0f0a07
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,8,uniform,562.518235101,0.12588522497305396,0.0,800,0,8,72feaae47295cce5155de7de6b9167ca060a82876f8de12ab70e666b8e4f0e2c,d1c60157f797b58e4a0583686ecc265a82ebe5df3e8b37f48152898294ee3336,bfcbcb3911d441be9166deee05379b24
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,19,uniform,1216.638734647,0.2966703888194509,0.0,1900,0,16,a2604b1e849369b54ce233d0bc84e063dea0ae4ec051e874a53d7ec6d8c3abaf,efb8e10f4f4d4d6525f9804c666f7c08f95000fb22405acd97c223a6a34d3667,6f9e498b776e45f89dc871fc5e11be96
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,42,uniform,2577.314706135,0.6523351838749,0.0,4200,0,32,40035de14b4dd1c1b1d96d6ea825ffbd94a161997ca232e2d6f8c2fc90944811,301e3719289f5cd118aac463b1642df1575f7290b9daaa9d9e3c8bf8ef87cefd,cc808e97548945a79de1095308ac65b7
supergpqa_science__field_physics__model=qwen3_5_9b,qwen3_5_9b,92,uniform,5517.545710422,1.4236496589516585,0.0,9200,0,64,a5f4a18eb95e859cb519ef516f2bbc87b33284937f41c620e3baae1a99df5554,afd3e66977b50a7fea08f50d1ac37c1df96403981bd6289a3e32ba552aaf2b5f,75c3e184792d48169f2499bc4ce1aa9e
